country,year,suicides_no,population,suicides/100k pop,HDI for year,gdp_for_year ($),gdp_per_capita ($)
Qatar,2008,0,1691,0,,115.270.054.945,87961
Qatar,2009,2,45092,4.44,,97.798.351.648,64911
Qatar,2009,8,194348,4.12,,97.798.351.648,64911
Qatar,2009,16,399923,4,,97.798.351.648,64911
Qatar,2009,15,442932,3.39,,97.798.351.648,64911
Qatar,2009,2,67911,2.95,,97.798.351.648,64911
Qatar,2009,1,100429,1,,97.798.351.648,64911
Qatar,2009,0,104199,0,,97.798.351.648,64911
Qatar,2009,0,65535,0,,97.798.351.648,64911
Qatar,2009,0,14648,0,,97.798.351.648,64911
Qatar,2009,0,1681,0,,97.798.351.648,64911
Qatar,2009,0,68172,0,,97.798.351.648,64911
Qatar,2009,0,1779,0,,97.798.351.648,64911
Qatar,2010,20,466496,4.29,844,125.122.306.346,74055
Qatar,2010,8,189517,4.22,844,125.122.306.346,74055
Qatar,2010,18,523563,3.44,844,125.122.306.346,74055
Qatar,2010,1,113923,0.88,844,125.122.306.346,74055
Qatar,2010,0,67779,0,844,125.122.306.346,74055
Qatar,2010,0,115895,0,844,125.122.306.346,74055
Qatar,2010,0,70137,0,844,125.122.306.346,74055
Qatar,2010,0,16476,0,844,125.122.306.346,74055
Qatar,2010,0,1858,0,844,125.122.306.346,74055
Qatar,2010,0,72634,0,844,125.122.306.346,74055
Qatar,2010,0,49265,0,844,125.122.306.346,74055
Qatar,2010,0,2049,0,844,125.122.306.346,74055
Qatar,2011,9,232554,3.87,841,167.775.274.725,90490
Qatar,2011,2,56963,3.51,841,167.775.274.725,90490
Qatar,2011,19,558761,3.4,841,167.775.274.725,90490
Qatar,2011,15,499529,3,841,167.775.274.725,90490
Qatar,2011,2,75069,2.66,841,167.775.274.725,90490
Qatar,2011,2,124729,1.6,841,167.775.274.725,90490
Qatar,2011,1,122957,0.81,841,167.775.274.725,90490
Qatar,2011,0,76170,0,841,167.775.274.725,90490
Qatar,2011,0,18211,0,841,167.775.274.725,90490
Qatar,2011,0,2064,0,841,167.775.274.725,90490
Qatar,2011,0,84348,0,841,167.775.274.725,90490
Qatar,2011,0,2726,0,841,167.775.274.725,90490
Qatar,2012,16,537337,2.98,848,186.833.516.484,93270
Qatar,2012,4,134674,2.97,848,186.833.516.484,93270
Qatar,2012,7,266285,2.63,848,186.833.516.484,93270
Qatar,2012,14,586307,2.39,848,186.833.516.484,93270
Qatar,2012,1,64600,1.55,848,186.833.516.484,93270
Qatar,2012,1,133051,0.75,848,186.833.516.484,93270
Qatar,2012,0,80919,0,848,186.833.516.484,93270
Qatar,2012,0,82707,0,848,186.833.516.484,93270
Qatar,2012,0,19868,0,848,186.833.516.484,93270
Qatar,2012,0,2314,0,848,186.833.516.484,93270
Qatar,2012,0,91507,0,848,186.833.516.484,93270
Qatar,2012,0,3580,0,848,186.833.516.484,93270
Qatar,2013,8,284327,2.81,849,198.727.747.253,93066
Qatar,2013,15,580440,2.58,849,198.727.747.253,93066
Qatar,2013,13,608776,2.14,849,198.727.747.253,93066
Qatar,2013,1,143703,0.7,849,198.727.747.253,93066
Qatar,2013,0,84449,0,849,198.727.747.253,93066
Qatar,2013,0,145530,0,849,198.727.747.253,93066
Qatar,2013,0,89888,0,849,198.727.747.253,93066
Qatar,2013,0,21311,0,849,198.727.747.253,93066
Qatar,2013,0,2575,0,849,198.727.747.253,93066
Qatar,2013,0,97682,0,849,198.727.747.253,93066
Qatar,2013,0,72220,0,849,198.727.747.253,93066
Qatar,2013,0,4448,0,849,198.727.747.253,93066
Qatar,2014,1,22469,4.45,0.85,206.224.725.275,91587
Qatar,2014,12,286756,4.18,0.85,206.224.725.275,91587
Qatar,2014,23,629627,3.65,0.85,206.224.725.275,91587
Qatar,2014,2,80029,2.5,0.85,206.224.725.275,91587
Qatar,2014,15,626535,2.39,0.85,206.224.725.275,91587
Qatar,2014,1,85593,1.17,0.85,206.224.725.275,91587
Qatar,2014,1,153842,0.65,0.85,206.224.725.275,91587
Qatar,2014,0,157182,0,0.85,206.224.725.275,91587
Qatar,2014,0,97388,0,0.85,206.224.725.275,91587
Qatar,2014,0,2802,0,0.85,206.224.725.275,91587
Qatar,2014,0,104323,0,0.85,206.224.725.275,91587
Qatar,2014,0,5136,0,0.85,206.224.725.275,91587
Qatar,2015,13,277494,4.68,,164.641.483.516,69937
Qatar,2015,23,651297,3.53,,164.641.483.516,69937
Qatar,2015,20,672458,2.97,,164.641.483.516,69937
Qatar,2015,5,169638,2.95,,164.641.483.516,69937
Qatar,2015,2,85120,2.35,,164.641.483.516,69937
Qatar,2015,2,162310,1.23,,164.641.483.516,69937
Qatar,2015,1,88140,1.13,,164.641.483.516,69937
Qatar,2015,0,104727,0,,164.641.483.516,69937
Qatar,2015,0,23389,0,,164.641.483.516,69937
Qatar,2015,0,2996,0,,164.641.483.516,69937
Qatar,2015,0,110987,0,,164.641.483.516,69937
Qatar,2015,0,5591,0,,164.641.483.516,69937
Qatar,2016,13,293525,4.43,,152.451.923.077,62484
Qatar,2016,27,675747,4,,152.451.923.077,62484
Qatar,2016,21,676108,3.11,,152.451.923.077,62484
Qatar,2016,2,99266,2.01,,152.451.923.077,62484
Qatar,2016,3,179374,1.67,,152.451.923.077,62484
Qatar,2016,2,164901,1.21,,152.451.923.077,62484
Qatar,2016,0,88675,0,,152.451.923.077,62484
Qatar,2016,0,26182,0,,152.451.923.077,62484
Qatar,2016,0,3250,0,,152.451.923.077,62484
Qatar,2016,0,6093,0,,152.451.923.077,62484
Republic of Korea,1985,42,154800,27.13,,100.273.097.170,2731
Republic of Korea,1985,393,1498300,26.23,,100.273.097.170,2731
Republic of Korea,1985,903,4285700,21.07,,100.273.097.170,2731
Republic of Korea,1985,655,3616800,18.11,,100.273.097.170,2731
Republic of Korea,1985,678,4413000,15.36,,100.273.097.170,2731
Republic of Korea,1985,38,370700,10.25,,100.273.097.170,2731
Republic of Korea,1985,161,2000500,8.05,,100.273.097.170,2731
Republic of Korea,1985,296,4148300,7.14,,100.273.097.170,2731
Republic of Korea,1985,228,3568800,6.39,,100.273.097.170,2731
Republic of Korea,1985,262,4267400,6.14,,100.273.097.170,2731
Republic of Korea,1985,20,4336000,0.46,,100.273.097.170,2731
Republic of Korea,1985,13,4056400,0.32,,100.273.097.170,2731
Republic of Korea,1986,59,160500,36.76,,115.537.126.326,3078
Republic of Korea,1986,377,1555500,24.24,,115.537.126.326,3078
Republic of Korea,1986,827,4507500,18.35,,115.537.126.326,3078
Republic of Korea,1986,671,3832600,17.51,,115.537.126.326,3078
Republic of Korea,1986,616,4499600,13.69,,115.537.126.326,3078
Republic of Korea,1986,30,378000,7.94,,115.537.126.326,3078
Republic of Korea,1986,250,3656500,6.84,,115.537.126.326,3078
Republic of Korea,1986,129,2039900,6.32,,115.537.126.326,3078
Republic of Korea,1986,237,4244400,5.58,,115.537.126.326,3078
Republic of Korea,1986,236,4325800,5.46,,115.537.126.326,3078
Republic of Korea,1986,18,4308100,0.42,,115.537.126.326,3078
Republic of Korea,1986,8,4032000,0.2,,115.537.126.326,3078
Republic of Korea,1987,44,163700,26.88,,146.133.338.196,3834
Republic of Korea,1987,380,1607800,23.63,,146.133.338.196,3834
Republic of Korea,1987,675,3973800,16.99,,146.133.338.196,3834
Republic of Korea,1987,781,4617500,16.91,,146.133.338.196,3834
Republic of Korea,1987,493,4536200,10.87,,146.133.338.196,3834
Republic of Korea,1987,30,389400,7.7,,146.133.338.196,3834
Republic of Korea,1987,152,2113500,7.19,,146.133.338.196,3834
Republic of Korea,1987,254,3813900,6.66,,146.133.338.196,3834
Republic of Korea,1987,229,4388200,5.22,,146.133.338.196,3834
Republic of Korea,1987,221,4265300,5.18,,146.133.338.196,3834
Republic of Korea,1987,27,4259100,0.63,,146.133.338.196,3834
Republic of Korea,1987,15,3986500,0.38,,146.133.338.196,3834
Republic of Korea,1988,44,179000,24.58,,196.964.195.387,5089
Republic of Korea,1988,281,1684400,16.68,,196.964.195.387,5089
Republic of Korea,1988,691,4699000,14.71,,196.964.195.387,5089
Republic of Korea,1988,575,4136900,13.9,,196.964.195.387,5089
Republic of Korea,1988,47,412300,11.4,,196.964.195.387,5089
Republic of Korea,1988,513,4503000,11.39,,196.964.195.387,5089
Republic of Korea,1988,141,2207300,6.39,,196.964.195.387,5089
Republic of Korea,1988,206,3966200,5.19,,196.964.195.387,5089
Republic of Korea,1988,212,4255900,4.98,,196.964.195.387,5089
Republic of Korea,1988,213,4499800,4.73,,196.964.195.387,5089
Republic of Korea,1988,14,4211600,0.33,,196.964.195.387,5089
Republic of Korea,1988,12,3945100,0.3,,196.964.195.387,5089
Republic of Korea,1989,59,186600,31.62,,243.526.047.717,6217
Republic of Korea,1989,314,1763900,17.8,,243.526.047.717,6217
Republic of Korea,1989,693,4820500,14.38,,243.526.047.717,6217
Republic of Korea,1989,574,4239100,13.54,,243.526.047.717,6217
Republic of Korea,1989,46,429800,10.7,,243.526.047.717,6217
Republic of Korea,1989,464,4502500,10.31,,243.526.047.717,6217
Republic of Korea,1989,136,2301300,5.91,,243.526.047.717,6217
Republic of Korea,1989,233,4069200,5.73,,243.526.047.717,6217
Republic of Korea,1989,262,4618800,5.67,,243.526.047.717,6217
Republic of Korea,1989,207,4256500,4.86,,243.526.047.717,6217
Republic of Korea,1989,20,4122100,0.49,,243.526.047.717,6217
Republic of Korea,1989,15,3861200,0.39,,243.526.047.717,6217
Republic of Korea,1990,53,194400,27.26,,279.349.355.714,7056
Republic of Korea,1990,352,1859100,18.93,,279.349.355.714,7056
Republic of Korea,1990,736,4981300,14.78,,279.349.355.714,7056
Republic of Korea,1990,550,4270100,12.88,,279.349.355.714,7056
Republic of Korea,1990,52,450100,11.55,,279.349.355.714,7056
Republic of Korea,1990,480,4502200,10.66,,279.349.355.714,7056
Republic of Korea,1990,269,4102400,6.56,,279.349.355.714,7056
Republic of Korea,1990,153,2400600,6.37,,279.349.355.714,7056
Republic of Korea,1990,232,4250500,5.46,,279.349.355.714,7056
Republic of Korea,1990,242,4781300,5.06,,279.349.355.714,7056
Republic of Korea,1990,26,4028200,0.65,,279.349.355.714,7056
Republic of Korea,1990,14,3769300,0.37,,279.349.355.714,7056
Republic of Korea,1991,55,203800,26.99,,325.734.233.313,8145
Republic of Korea,1991,331,1948900,16.98,,325.734.233.313,8145
Republic of Korea,1991,708,5151700,13.74,,325.734.233.313,8145
Republic of Korea,1991,568,4281300,13.27,,325.734.233.313,8145
Republic of Korea,1991,56,469000,11.94,,325.734.233.313,8145
Republic of Korea,1991,451,4484500,10.06,,325.734.233.313,8145
Republic of Korea,1991,154,2489000,6.19,,325.734.233.313,8145
Republic of Korea,1991,247,4115000,6,,325.734.233.313,8145
Republic of Korea,1991,256,4951200,5.17,,325.734.233.313,8145
Republic of Korea,1991,201,4226500,4.76,,325.734.233.313,8145
Republic of Korea,1991,26,3973100,0.65,,325.734.233.313,8145
Republic of Korea,1991,16,3699700,0.43,,325.734.233.313,8145
Republic of Korea,1992,56,214000,26.17,,350.051.111.253,8671
Republic of Korea,1992,438,2042700,21.44,,350.051.111.253,8671
Republic of Korea,1992,823,5317000,15.48,,350.051.111.253,8671
Republic of Korea,1992,644,4294600,15,,350.051.111.253,8671
Republic of Korea,1992,60,487200,12.32,,350.051.111.253,8671
Republic of Korea,1992,480,4456500,10.77,,350.051.111.253,8671
Republic of Korea,1992,182,2578400,7.06,,350.051.111.253,8671
Republic of Korea,1992,267,4125000,6.47,,350.051.111.253,8671
Republic of Korea,1992,312,5119600,6.09,,350.051.111.253,8671
Republic of Korea,1992,222,4195700,5.29,,350.051.111.253,8671
Republic of Korea,1992,26,3906100,0.67,,350.051.111.253,8671
Republic of Korea,1992,23,3634400,0.63,,350.051.111.253,8671
Republic of Korea,1993,91,221700,41.05,,386.302.839.274,9479
Republic of Korea,1993,524,2145400,24.42,,386.302.839.274,9479
Republic of Korea,1993,1040,5494900,18.93,,386.302.839.274,9479
Republic of Korea,1993,91,501700,18.14,,386.302.839.274,9479
Republic of Korea,1993,646,4306500,15,,386.302.839.274,9479
Republic of Korea,1993,522,4405500,11.85,,386.302.839.274,9479
Republic of Korea,1993,322,4131600,7.79,,386.302.839.274,9479
Republic of Korea,1993,207,2673200,7.74,,386.302.839.274,9479
Republic of Korea,1993,381,5301200,7.19,,386.302.839.274,9479
Republic of Korea,1993,253,4146800,6.1,,386.302.839.274,9479
Republic of Korea,1993,25,3855600,0.65,,386.302.839.274,9479
Republic of Korea,1993,22,3570700,0.62,,386.302.839.274,9479
Republic of Korea,1994,105,227600,46.13,,455.602.962.225,11073
Republic of Korea,1994,546,2249100,24.28,,455.602.962.225,11073
Republic of Korea,1994,93,512500,18.15,,455.602.962.225,11073
Republic of Korea,1994,1025,5690100,18.01,,455.602.962.225,11073
Republic of Korea,1994,681,4326600,15.74,,455.602.962.225,11073
Republic of Korea,1994,479,4353800,11,,455.602.962.225,11073
Republic of Korea,1994,264,2774600,9.51,,455.602.962.225,11073
Republic of Korea,1994,337,4144000,8.13,,455.602.962.225,11073
Republic of Korea,1994,383,5495100,6.97,,455.602.962.225,11073
Republic of Korea,1994,243,4098900,5.93,,455.602.962.225,11073
Republic of Korea,1994,30,3485300,0.86,,455.602.962.225,11073
Republic of Korea,1994,26,3787700,0.69,,455.602.962.225,11073
Republic of Korea,1995,126,265000,47.55,,556.130.926.913,13217
Republic of Korea,1995,638,2212100,28.84,,556.130.926.913,13217
Republic of Korea,1995,1265,5928800,21.34,,556.130.926.913,13217
Republic of Korea,1995,112,593200,18.88,,556.130.926.913,13217
Republic of Korea,1995,759,4627000,16.4,,556.130.926.913,13217
Republic of Korea,1995,501,4349400,11.52,,556.130.926.913,13217
Republic of Korea,1995,281,2860400,9.82,,556.130.926.913,13217
Republic of Korea,1995,373,4375500,8.52,,556.130.926.913,13217
Republic of Korea,1995,427,5725200,7.46,,556.130.926.913,13217
Republic of Korea,1995,301,4120600,7.3,,556.130.926.913,13217
Republic of Korea,1995,28,3367300,0.83,,556.130.926.913,13217
Republic of Korea,1995,30,3651900,0.82,,556.130.926.913,13217
Republic of Korea,1996,166,279100,59.48,,598.099.073.901,14071
Republic of Korea,1996,796,2313200,34.41,,598.099.073.901,14071
Republic of Korea,1996,1533,6178700,24.81,,598.099.073.901,14071
Republic of Korea,1996,150,616700,24.32,,598.099.073.901,14071
Republic of Korea,1996,893,4615200,19.35,,598.099.073.901,14071
Republic of Korea,1996,619,4291000,14.43,,598.099.073.901,14071
Republic of Korea,1996,314,2965200,10.59,,598.099.073.901,14071
Republic of Korea,1996,408,4363000,9.35,,598.099.073.901,14071
Republic of Korea,1996,367,4070800,9.02,,598.099.073.901,14071
Republic of Korea,1996,532,5968300,8.91,,598.099.073.901,14071
Republic of Korea,1996,44,3272200,1.34,,598.099.073.901,14071
Republic of Korea,1996,35,3573700,0.98,,598.099.073.901,14071
Republic of Korea,1997,198,296400,66.8,,557.503.074.772,12978
Republic of Korea,1997,868,2438200,35.6,,557.503.074.772,12978
Republic of Korea,1997,173,647600,26.71,,557.503.074.772,12978
Republic of Korea,1997,1656,6387700,25.92,,557.503.074.772,12978
Republic of Korea,1997,881,4602700,19.14,,557.503.074.772,12978
Republic of Korea,1997,528,4231500,12.48,,557.503.074.772,12978
Republic of Korea,1997,341,3087800,11.04,,557.503.074.772,12978
Republic of Korea,1997,458,4358400,10.51,,557.503.074.772,12978
Republic of Korea,1997,535,6163400,8.68,,557.503.074.772,12978
Republic of Korea,1997,321,4021600,7.98,,557.503.074.772,12978
Republic of Korea,1997,34,3201300,1.06,,557.503.074.772,12978
Republic of Korea,1997,31,3519500,0.88,,557.503.074.772,12978
Republic of Korea,1998,258,316200,81.59,,374.241.351.752,8624
Republic of Korea,1998,1398,2550700,54.81,,374.241.351.752,8624
Republic of Korea,1998,2644,6568200,40.25,,374.241.351.752,8624
Republic of Korea,1998,230,684600,33.6,,374.241.351.752,8624
Republic of Korea,1998,1240,4604300,26.93,,374.241.351.752,8624
Republic of Korea,1998,629,4166000,15.1,,374.241.351.752,8624
Republic of Korea,1998,479,3195400,14.99,,374.241.351.752,8624
Republic of Korea,1998,533,4381500,12.16,,374.241.351.752,8624
Republic of Korea,1998,714,6323400,11.29,,374.241.351.752,8624
Republic of Korea,1998,371,3956800,9.38,,374.241.351.752,8624
Republic of Korea,1998,42,3153700,1.33,,374.241.351.752,8624
Republic of Korea,1998,31,3494900,0.89,,374.241.351.752,8624
Republic of Korea,1999,252,332800,75.72,,485.248.229.337,11074
Republic of Korea,1999,1201,2634700,45.58,,485.248.229.337,11074
Republic of Korea,1999,2087,6758500,30.88,,485.248.229.337,11074
Republic of Korea,1999,213,712800,29.88,,485.248.229.337,11074
Republic of Korea,1999,901,4611200,19.54,,485.248.229.337,11074
Republic of Korea,1999,464,3280700,14.14,,485.248.229.337,11074
Republic of Korea,1999,496,4071500,12.18,,485.248.229.337,11074
Republic of Korea,1999,683,6497300,10.51,,485.248.229.337,11074
Republic of Korea,1999,411,4405400,9.33,,485.248.229.337,11074
Republic of Korea,1999,306,3859400,7.93,,485.248.229.337,11074
Republic of Korea,1999,30,3143200,0.95,,485.248.229.337,11074
Republic of Korea,1999,31,3509800,0.88,,485.248.229.337,11074
Republic of Korea,2000,282,346040,81.49,,561.633.125.840,12686
Republic of Korea,2000,1133,2714103,41.74,,561.633.125.840,12686
Republic of Korea,2000,238,737452,32.27,,561.633.125.840,12686
Republic of Korea,2000,1890,6980476,27.08,,561.633.125.840,12686
Republic of Korea,2000,748,4584802,16.31,,561.633.125.840,12686
Republic of Korea,2000,481,3355684,14.33,,561.633.125.840,12686
Republic of Korea,2000,408,3982626,10.24,,561.633.125.840,12686
Republic of Korea,2000,616,6714173,9.17,,561.633.125.840,12686
Republic of Korea,2000,353,4386309,8.05,,561.633.125.840,12686
Republic of Korea,2000,265,3767475,7.03,,561.633.125.840,12686
Republic of Korea,2000,20,3544949,0.56,,561.633.125.840,12686
Republic of Korea,2000,10,3157654,0.32,,561.633.125.840,12686
Republic of Korea,2001,328,359104,91.34,,533.052.076.314,11922
Republic of Korea,2001,1331,2796018,47.6,,533.052.076.314,11922
Republic of Korea,2001,306,766768,39.91,,533.052.076.314,11922
Republic of Korea,2001,1989,7195715,27.64,,533.052.076.314,11922
Republic of Korea,2001,835,4535491,18.41,,533.052.076.314,11922
Republic of Korea,2001,520,3424102,15.19,,533.052.076.314,11922
Republic of Korea,2001,640,6918865,9.25,,533.052.076.314,11922
Republic of Korea,2001,356,3912425,9.1,,533.052.076.314,11922
Republic of Korea,2001,344,4355767,7.9,,533.052.076.314,11922
Republic of Korea,2001,228,3688341,6.18,,533.052.076.314,11922
Republic of Korea,2001,21,3180198,0.66,,533.052.076.314,11922
Republic of Korea,2001,13,3578071,0.36,,533.052.076.314,11922
Republic of Korea,2002,489,374816,130.46,,609.020.054.512,13501
Republic of Korea,2002,491,801199,61.28,,609.020.054.512,13501
Republic of Korea,2002,1648,2906720,56.7,,609.020.054.512,13501
Republic of Korea,2002,2444,7370094,33.16,,609.020.054.512,13501
Republic of Korea,2002,970,4480596,21.65,,609.020.054.512,13501
Republic of Korea,2002,664,3519055,18.87,,609.020.054.512,13501
Republic of Korea,2002,845,7092799,11.91,,609.020.054.512,13501
Republic of Korea,2002,374,3836446,9.75,,609.020.054.512,13501
Republic of Korea,2002,401,4314215,9.29,,609.020.054.512,13501
Republic of Korea,2002,254,3602297,7.05,,609.020.054.512,13501
Republic of Korea,2002,17,3205108,0.53,,609.020.054.512,13501
Republic of Korea,2002,14,3606696,0.39,,609.020.054.512,13501
Republic of Korea,2003,674,394465,170.86,,680.520.724.062,14971
Republic of Korea,2003,2239,3032808,73.83,,680.520.724.062,14971
Republic of Korea,2003,601,843447,71.26,,680.520.724.062,14971
Republic of Korea,2003,3005,7532153,39.9,,680.520.724.062,14971
Republic of Korea,2003,1086,4394597,24.71,,680.520.724.062,14971
Republic of Korea,2003,855,3624827,23.59,,680.520.724.062,14971
Republic of Korea,2003,1091,7273425,15,,680.520.724.062,14971
Republic of Korea,2003,495,3769703,13.13,,680.520.724.062,14971
Republic of Korea,2003,503,4221700,11.91,,680.520.724.062,14971
Republic of Korea,2003,316,3526768,8.96,,680.520.724.062,14971
Republic of Korea,2003,18,3221172,0.56,,680.520.724.062,14971
Republic of Korea,2003,15,3620823,0.41,,680.520.724.062,14971
Republic of Korea,2004,722,417832,172.8,,764.880.644.711,16708
Republic of Korea,2004,2574,3153226,81.63,,764.880.644.711,16708
Republic of Korea,2004,695,890935,78.01,,764.880.644.711,16708
Republic of Korea,2004,3227,7713408,41.84,,764.880.644.711,16708
Republic of Korea,2004,969,3722261,26.03,,764.880.644.711,16708
Republic of Korea,2004,912,4306280,21.18,,764.880.644.711,16708
Republic of Korea,2004,1154,7465643,15.46,,764.880.644.711,16708
Republic of Korea,2004,496,4130154,12.01,,764.880.644.711,16708
Republic of Korea,2004,423,3697288,11.44,,764.880.644.711,16708
Republic of Korea,2004,277,3443539,8.04,,764.880.644.711,16708
Republic of Korea,2004,22,3222667,0.68,,764.880.644.711,16708
Republic of Korea,2004,21,3616737,0.58,,764.880.644.711,16708
Republic of Korea,2005,780,442349,176.33,,898.137.194.716,19460
Republic of Korea,2005,2680,3271489,81.92,,898.137.194.716,19460
Republic of Korea,2005,700,942895,74.24,,898.137.194.716,19460
Republic of Korea,2005,3109,7909318,39.31,,898.137.194.716,19460
Republic of Korea,2005,986,3815878,25.84,,898.137.194.716,19460
Republic of Korea,2005,1010,4254877,23.74,,898.137.194.716,19460
Republic of Korea,2005,679,4080577,16.64,,898.137.194.716,19460
Republic of Korea,2005,1179,7663628,15.38,,898.137.194.716,19460
Republic of Korea,2005,421,3334069,12.63,,898.137.194.716,19460
Republic of Korea,2005,426,3606285,11.81,,898.137.194.716,19460
Republic of Korea,2005,20,3223612,0.62,,898.137.194.716,19460
Republic of Korea,2005,21,3606907,0.58,,898.137.194.716,19460
Republic of Korea,2006,722,466922,154.63,,1.011.797.457.139,21753
Republic of Korea,2006,2506,3379258,74.16,,1.011.797.457.139,21753
Republic of Korea,2006,700,995303,70.33,,1.011.797.457.139,21753
Republic of Korea,2006,2878,8129944,35.4,,1.011.797.457.139,21753
Republic of Korea,2006,895,3899641,22.95,,1.011.797.457.139,21753
Republic of Korea,2006,764,4206010,18.16,,1.011.797.457.139,21753
Republic of Korea,2006,1036,7878811,13.15,,1.011.797.457.139,21753
Republic of Korea,2006,490,4032326,12.15,,1.011.797.457.139,21753
Republic of Korea,2006,342,3529544,9.69,,1.011.797.457.139,21753
Republic of Korea,2006,285,3240878,8.79,,1.011.797.457.139,21753
